label,start,month,open,high,low,close,vwp,volume,trades
0,7,11,0.00010925,0.00010981,0.00010884,0.00010958,0.00010934800624271848,11089720,2148
0,10,11,0.00010957,0.00010962,0.000109,0.00010946,0.00010932546905865165,7297872,1766
1,13,11,0.00010946,0.00010962,0.00010876,0.00010923,0.00010914231631545165,7800207,1979
1,16,11,0.0001092,0.00011043,0.00010907,0.00010987,0.00010978183153528126,5864124,1738
0,19,11,0.00010986,0.0001105,0.00010935,0.00011012,0.00010991257403025673,6733328,1812
0,22,11,0.00011008,0.00011016,0.0001095,0.00010974,0.00010978450168981238,5840589,1601
0,1,11,0.00010975,0.00011001,0.00010898,0.00010955,0.00010940190613185598,6515352,1730
0,4,11,0.0001096,0.00010983,0.00010817,0.00010841,0.00010886475188185436,5484484,1961
0,7,11,0.00010828,0.00010883,0.000108,0.00010814,0.00010827375561026416,3900663,1670
1,10,11,0.00010814,0.00010829,0.00010728,0.00010754,0.00010781823764813457,4866775,1635
0,13,11,0.00010758,0.00010841,0.00010703,0.00010824,0.00010780409859077365,3086800,1623
1,16,11,0.00010819,0.00010877,0.00010751,0.00010806,0.0001081159898364201,4633210,1905
1,19,11,0.00010794,0.00010862,0.00010787,0.00010811,0.0001081971875291504,7032496,1853
0,22,11,0.00010816,0.00010862,0.00010787,0.00010834,0.00010823946274476269,4455387,1420
0,1,11,0.00010832,0.00010842,0.00010787,0.00010804,0.00010814708502072076,4235838,1588
1,4,11,0.00010798,0.00010834,0.00010773,0.00010795,0.00010800611219968485,3632684,1384
0,7,11,0.00010776,0.00010856,0.00010767,0.00010834,0.00010806197035431416,4550679,1690
1,10,11,0.00010829,0.00010842,0.00010791,0.00010811,0.00010815522535796029,3634551,1500
0,13,11,0.0001082,0.00010853,0.00010772,0.00010828,0.00010817794303692395,4969219,1795
0,16,11,0.00010827,0.00010867,0.00010795,0.00010817,0.00010837934432295483,4553751,1686
0,19,11,0.00010816,0.0001086,0.00010773,0.00010804,0.00010807649762171459,3180022,1547
1,22,11,0.00010804,0.0001083,0.00010725,0.00010739,0.00010787442308858266,4766633,1673
0,1,11,0.00010736,0.0001081,0.00010721,0.00010758,0.00010762266493434956,6317165,1822
1,4,11,0.00010749,0.00010769,0.000106,0.000106,0.00010697235587073279,7948403,1866
0,7,11,0.00010605,0.00010715,0.00010541,0.00010708,0.00010613632744166905,6636608,1953
1,10,11,0.00010696,0.00010712,0.0001065,0.00010655,0.00010679015379797063,6701974,1567
1,13,11,0.00010672,0.00010779,0.00010656,0.00010765,0.00010722881084983427,7528410,1917
1,16,11,0.00010773,0.00010828,0.00010711,0.0001078,0.00010765378043355962,5280889,1906
0,19,11,0.00010784,0.00010801,0.0001073,0.00010786,0.00010765120963860188,4547755,1570
1,22,11,0.00010786,0.00010797,0.00010625,0.00010668,0.00010692746411172622,5160042,2082
1,1,11,0.00010668,0.00010757,0.0001065,0.00010708,0.00010700014178984859,9314207,1890
1,4,11,0.00010708,0.00010743,0.00010676,0.00010717,0.00010707147885585363,6942678,1730
0,7,11,0.0001072,0.00010787,0.00010702,0.00010746,0.00010732594149772914,8178862,1748
0,10,11,0.00010755,0.00010777,0.00010694,0.00010712,0.0001074366212148257,5462265,1587
1,13,11,0.00010719,0.00010767,0.00010659,0.00010684,0.00010721812938672586,5521772,1888
0,16,11,0.00010695,0.00010752,0.00010636,0.0001069,0.00010673132118471354,9522673,2018
0,19,11,0.00010703,0.00010735,0.00010638,0.00010681,0.0001068455554688245,7097284,1921
0,22,11,0.00010677,0.000107,0.00010535,0.00010556,0.00010595790726427501,4700001,1650
0,1,11,0.00010556,0.00010593,0.00010425,0.00010469,0.00010504610006681788,2125180,717
1,4,11,0.00010469,0.00010469,0.00010469,0.00010469,0.00010469,0,0
1,7,11,0.00010469,0.0001074,0.00010469,0.00010674,0.0001059546290534819,2988881,1174
1,10,11,0.0001068,0.00010718,0.00010575,0.00010682,0.00010634403042800912,4481003,5653
0,13,11,0.00010683,0.0001088,0.00010576,0.00010806,0.00010707951195026161,10803571,2396
1,16,11,0.00010806,0.00010891,0.00010117,0.00010443,0.00010454139842046749,25465002,4972
1,19,11,0.00010427,0.0001065,0.00010423,0.00010492,0.00010518826075102157,14461742,3508
0,22,11,0.00010499,0.00010712,0.0001048,0.00010651,0.00010613825776288774,11675552,2840
1,1,11,0.00010651,0.00010668,0.00010401,0.00010401,0.00010518713677984264,10238804,2760
0,4,11,0.00010404,0.00010577,0.00010399,0.00010511,0.0001051138783248733,11230315,2731
0,7,11,0.00010497,0.00010604,0.0001043,0.00010477,0.00010514343977155638,8553882,2408
1,10,11,0.00010484,0.00010556,0.000104,0.00010413,0.00010467308392751022,9441493,2704
1,13,11,0.00010402,0.00010509,0.00010213,0.00010425,0.00010366055227890385,15156563,3292
0,16,11,0.00010419,0.00010551,0.00010332,0.00010532,0.00010449339148163696,13417531,2501
1,19,11,0.00010534,0.000106,0.00010424,0.00010436,0.00010513561854863091,12276464,1830
0,22,11,0.00010453,0.0001079,0.00010443,0.00010728,0.00010587764828196308,7556735,2245
0,1,11,0.00010747,0.00010798,0.00010661,0.00010702,0.00010733991694780035,6483272,2426
0,4,11,0.00010683,0.00010749,0.00010658,0.00010696,0.00010711278097910169,5640722,1692
1,7,11,0.00010696,0.00010697,0.00010524,0.00010622,0.0001060494368332835,7245208,2158
1,10,11,0.0001062,0.0001072,0.00010559,0.00010708,0.00010675513161259198,10805691,2214
1,13,11,0.00010717,0.00010747,0.00010652,0.00010728,0.00010712261413090118,10428705,2042
0,16,11,0.0001074,0.0001087,0.000107,0.00010842,0.00010806121110188674,7325998,2110
0,19,11,0.0001083,0.00010877,0.00010782,0.00010825,0.00010826968626593509,8035436,2016
0,22,11,0.00010826,0.00010926,0.00010743,0.00010782,0.00010817193602030406,10920402,1996
1,1,11,0.00010767,0.00010784,0.00010643,0.00010662,0.00010719954187563406,5560477,1508
1,4,11,0.00010658,0.00010709,0.0001062,0.00010703,0.00010665541245102932,5943348,1496
0,7,11,0.00010697,0.00010749,0.00010677,0.00010742,0.0001071158779396743,5103329,1490
1,10,11,0.00010724,0.00010764,0.00010698,0.00010715,0.00010728207162955036,8171432,1610
0,13,11,0.00010709,0.00010815,0.00010703,0.00010815,0.00010761316565760417,8257665,1742
1,16,11,0.00010804,0.00010908,0.00010761,0.00010785,0.00010852636975871999,9148290,2222
0,19,11,0.00010797,0.00010929,0.00010738,0.00010801,0.00010780556696191169,8022038,1621
1,22,11,0.00010793,0.00010832,0.0001075,0.00010784,0.00010786761779714817,6647020,1626
0,1,11,0.00010785,0.00010838,0.0001076,0.0001079,0.00010790029032536688,8787589,1421
0,4,11,0.00010803,0.00010846,0.00010733,0.00010734,0.00010814661547376868,8227834,1560
0,7,11,0.00010737,0.00010808,0.00010683,0.00010695,0.00010738080635312199,8386239,1733
0,10,11,0.00010718,0.00010737,0.0001063,0.00010687,0.00010678933046806376,10797588,1959
0,13,11,0.00010675,0.00010737,0.00010662,0.00010687,0.00010698862339283394,6492484,1708
1,16,11,0.00010701,0.00010774,0.00010607,0.00010607,0.00010722791464395504,11074037,1887
0,19,11,0.00010607,0.00010733,0.00010601,0.00010681,0.0001065013083707369,8011720,1744
1,22,11,0.0001068,0.00010707,0.00010574,0.00010621,0.00010640513504417558,7276767,1637
0,1,11,0.00010616,0.00010782,0.00010612,0.00010663,0.0001067861945475779,8023590,1854
1,4,11,0.00010652,0.00010738,0.00010533,0.0001057,0.00010608433812466143,14300767,2318
1,7,11,0.00010577,0.00010859,0.00010535,0.00010571,0.00010677037591637314,17310499,3113
0,10,11,0.00010571,0.00010758,0.00010535,0.00010627,0.00010664190675439235,16463746,2518
0,13,11,0.00010627,0.00010699,0.00010311,0.00010532,0.0001051274268857128,21524897,3349
1,16,11,0.00010542,0.00010675,0.0001043,0.0001043,0.00010567407592480322,23308931,3712
1,19,11,0.00010435,0.00010666,0.00010324,0.00010488,0.0001052343147269404,22083270,3913
1,22,11,0.00010483,0.00010696,0.0001045,0.00010664,0.00010532108604240283,16980000,3053
0,1,11,0.00010667,0.00010758,0.00010626,0.00010748,0.00010706828539289661,9335369,2599
1,4,11,0.00010755,0.0001076,0.00009551,0.00009884,0.00010186966120472933,36028425,7052
0,7,11,0.00009883,0.00010353,0.00009717,0.00010302,0.00010058231540963073,47267187,6334
1,10,11,0.000103,0.00010426,0.00010038,0.00010249,0.00010253265243519162,21381808,3022
0,13,11,0.00010248,0.0001082,0.0001017,0.00010818,0.00010512692410388399,28038668,3930
0,16,11,0.00010753,0.0001085,0.00010399,0.00010605,0.00010578677004439059,19305900,3451
1,19,11,0.00010604,0.00010664,0.00010328,0.00010383,0.00010528207568679272,28449085,3980
0,22,11,0.00010381,0.00010703,0.00010374,0.00010654,0.00010593728570284974,17875961,3545
1,1,11,0.00010664,0.0001072,0.00010353,0.00010501,0.00010517106674306255,29259895,3248
1,4,11,0.00010497,0.00010661,0.00010353,0.00010621,0.00010524132328588788,12059450,2555
0,7,11,0.00010621,0.00010846,0.00010607,0.00010707,0.00010750578993636448,14215797,3075
0,10,11,0.000107,0.0001078,0.00010553,0.00010678,0.00010685793520822116,10315568,2550
0,13,11,0.00010677,0.0001075,0.00010605,0.00010639,0.00010680082299775612,8128880,2500
0,16,11,0.00010639,0.00010714,0.00010512,0.00010639,0.00010597745729536388,12675790,2582
1,19,11,0.00010622,0.0001073,0.00010521,0.00010599,0.00010630776610711699,10216788,2529
0,22,11,0.00010596,0.00010798,0.0001056,0.00010727,0.00010681927930159704,8089542,2176
1,1,11,0.00010725,0.00010763,0.0001068,0.000107,0.00010711877242768647,4021759,1698
0,4,11,0.00010695,0.00010845,0.00010685,0.00010817,0.0001077432501979877,11447678,1798
1,7,11,0.00010819,0.00010839,0.00010746,0.00010779,0.00010805367739677125,6490586,1599
1,10,11,0.00010777,0.00010849,0.00010748,0.00010841,0.00010801245073135851,7412575,1747
1,13,11,0.00010837,0.000109,0.0001082,0.00010865,0.00010871734409171676,7842752,2054
1,16,11,0.00010871,0.00010918,0.00010837,0.00010896,0.00010882120655216318,6659480,1634
0,19,11,0.00010894,0.00010984,0.00010858,0.00010974,0.00010939462178124372,7725344,1879
0,22,11,0.00010984,0.00011043,0.0001088,0.0001091,0.00010961884699123544,11370963,2467
1,1,11,0.00010914,0.00011103,0.0001077,0.00010875,0.00010956693086490846,14647019,3123
1,4,11,0.00010875,0.00010909,0.00010769,0.00010889,0.00010810612542798836,11221100,2218
1,7,11,0.00010893,0.00011046,0.00010821,0.00011007,0.0001095396812667892,12250057,2386
1,10,11,0.00011007,0.00011077,0.00010887,0.00011076,0.00010998132267189776,8735409,1980
0,13,11,0.00011077,0.00011172,0.00011058,0.00011132,0.00011114402920401963,12235439,2565
1,16,11,0.00011123,0.00011185,0.00011067,0.00011107,0.00011131826061721263,8568068,2095
0,19,11,0.00011112,0.00011185,0.00011096,0.00011132,0.00011147817937245327,8513916,1868
1,22,11,0.00011154,0.00011165,0.00010948,0.00010976,0.00011083991879996093,9189035,1894
1,1,11,0.00010986,0.00011123,0.00010958,0.00011097,0.00011060277101158452,6135651,1866
1,4,11,0.00011088,0.00011163,0.0001106,0.00011112,0.00011110494262242621,6437184,1880
0,7,11,0.0001112,0.00011205,0.00011084,0.000112,0.00011166595302189015,6707805,1905
0,10,11,0.00011205,0.00011246,0.00011135,0.00011158,0.00011193647978869812,7957528,2054
0,13,11,0.00011138,0.00011166,0.00011036,0.00011066,0.00011093352659150958,5125527,1898
0,16,11,0.00011064,0.00011125,0.00011009,0.0001106,0.00011046448858286003,8210988,1749
1,19,11,0.00011032,0.00011103,0.0001086,0.00010927,0.00011005968896095418,9659141,2816
0,22,11,0.00010925,0.00011074,0.0001077,0.00010931,0.00010911346057250671,13517116,2975
1,1,11,0.00010922,0.00011139,0.00010814,0.00010873,0.00010961131695107451,9164304,2748
1,4,11,0.00010864,0.00011047,0.00010804,0.00010914,0.00010944591221187359,7822174,2540
0,7,11,0.00010918,0.00011139,0.00010855,0.00011036,0.00011062253216292943,12892871,2380
0,10,11,0.00011037,0.00011079,0.00010426,0.00010757,0.00010689895012422087,21951216,4394
0,13,11,0.0001077,0.00010821,0.00010552,0.000106,0.00010696103386303954,7559599,2280
1,16,11,0.0001061,0.00010634,0.00010467,0.00010577,0.00010550370090513831,9731441,1949
1,19,11,0.00010542,0.00010638,0.00010378,0.00010636,0.00010504460333370788,15068447,2661
0,22,11,0.00010629,0.00010797,0.00010531,0.00010767,0.00010649667866924047,11558632,2352
1,1,11,0.00010775,0.00010798,0.00010563,0.00010685,0.00010657804679700503,8207662,15343
0,4,11,0.0001069,0.00010951,0.00010651,0.00010856,0.00010829403285798477,8421819,3011
1,7,11,0.00010878,0.000109,0.00010661,0.00010732,0.00010760344222632562,7224891,1933
0,10,11,0.00010732,0.00010862,0.00010661,0.00010738,0.0001072964083914609,10893264,2024
1,13,11,0.00010717,0.00010874,0.0001061,0.00010678,0.00010745327001943483,10253199,2451
0,16,11,0.00010669,0.0001088,0.00010546,0.00010857,0.00010732103387640897,15162528,3288
0,19,11,0.00010853,0.00010914,0.00010727,0.00010823,0.00010819838857911894,10169373,2759
1,22,11,0.00010811,0.00010865,0.00010725,0.00010811,0.00010801685398011148,8773209,2450
0,1,11,0.00010803,0.00010898,0.0001077,0.00010867,0.00010835383841071164,8930790,2334
1,4,11,0.00010865,0.00010905,0.000108,0.00010847,0.00010843826511798866,5452048,1916
1,7,11,0.00010838,0.00010903,0.00010784,0.00010893,0.00010867706301539244,6670767,1995
0,10,11,0.00010893,0.00011097,0.00010859,0.00011019,0.00011007858502057189,13276822,2852
0,13,11,0.0001102,0.00011042,0.0001091,0.00010971,0.00010967284877581525,10763490,2114
0,16,11,0.00010972,0.00011017,0.00010816,0.00010895,0.00010910317504280438,6658200,1897
1,19,11,0.00010895,0.00010937,0.00010732,0.00010739,0.00010845413416032371,14236683,1972
1,22,11,0.0001076,0.00010862,0.00010657,0.00010818,0.0001076527394415861,10703028,2184
1,1,11,0.00010817,0.00010999,0.00010772,0.0001092,0.00010868986279555552,7215947,2185
0,4,11,0.00010921,0.00011032,0.00010857,0.00010942,0.00010946314993969374,15032437,2943
1,7,11,0.00010934,0.00010977,0.00010811,0.00010933,0.00010910257321796015,4385536,1830
1,10,11,0.00010946,0.00011083,0.000109,0.00011074,0.00010988353350438991,10083992,2188
1,13,11,0.00011075,0.00012626,0.00011063,0.000123,0.00011870349318796489,37445271,6808
0,16,11,0.00012301,0.00013261,0.00012077,0.00012401,0.00012666336865350142,43724405,6367
1,19,11,0.00012363,0.00012574,0.00011914,0.00011914,0.00012249253968402932,18434116,3842
1,22,11,0.00011922,0.00012379,0.00011798,0.00012379,0.0001198424382190989,18094346,3292
1,1,11,0.00012379,0.00012454,0.000121,0.00012427,0.00012285405894146002,16044326,3446
1,4,11,0.00012428,0.00012893,0.00012321,0.00012722,0.00012616734316657618,17186531,3330
1,7,11,0.00012733,0.00013,0.00012445,0.0001279,0.00012614539765687925,20001188,3932
1,10,11,0.00012799,0.00013783,0.00012761,0.00013124,0.0001327547010918816,42097786,6868
1,13,11,0.00013148,0.00013549,0.00013,0.00013337,0.00013272966660888324,22538213,4587
0,16,11,0.00013336,0.00014076,0.00013304,0.00013445,0.00013704879578788206,28317345,5212
0,19,11,0.00013431,0.00013484,0.00013054,0.00013232,0.00013220320803886728,18895647,3404
0,22,11,0.00013232,0.00013437,0.00012785,0.00012911,0.0001320712958226801,13400051,3472
0,1,11,0.00012941,0.0001311,0.00012633,0.00012831,0.00012833330775462463,15026169,3259
0,4,11,0.00012839,0.00012868,0.00012563,0.00012745,0.0001273472486130684,8913381,2258
0,7,11,0.00012726,0.00012769,0.0001235,0.000124,0.00012541301769644167,8841721,2320
1,10,11,0.00012428,0.00012525,0.00012026,0.00012356,0.00012243478020635182,14746468,3030
1,13,11,0.00012365,0.00012596,0.00012247,0.00012418,0.00012453048420462085,12954833,2408
1,16,11,0.00012415,0.00012704,0.000124,0.00012487,0.00012570920079327025,9335532,2070
1,19,11,0.00012504,0.00012619,0.000124,0.00012547,0.0001251375578715999,8283856,1713
1,22,11,0.00012537,0.00012782,0.00012445,0.00012681,0.00012657487304379273,10284570,2026
0,1,12,0.00012682,0.0001288,0.00012601,0.00012719,0.0001273720374644702,9325262,1877
1,4,12,0.00012727,0.00012744,0.00012528,0.00012561,0.0001262510297430785,5886546,1889
1,7,12,0.00012553,0.00012637,0.00012474,0.00012594,0.0001254632130717762,4628384,1527
0,10,12,0.00012572,0.0001304,0.00012489,0.00012806,0.00012817336266828338,13863895,3159
1,13,12,0.00012796,0.00012951,0.00012689,0.00012802,0.00012857973035504627,6611138,1747
1,16,12,0.00012829,0.00012999,0.00012795,0.00012838,0.0001290290091614609,6179473,1973
0,19,12,0.00012827,0.00012929,0.00012781,0.00012879,0.00012842479317249814,5773942,1397
0,22,12,0.00012879,0.00012916,0.00012757,0.00012831,0.00012855319672220642,6227726,1522
0,1,12,0.00012841,0.00012937,0.00012708,0.00012821,0.00012818040869150464,4981508,1568
1,4,12,0.00012836,0.00012873,0.00012626,0.00012718,0.00012758969127679598,6315042,1604
0,7,12,0.00012738,0.00012924,0.0001264,0.00012861,0.00012797204027073983,5290690,1657
1,10,12,0.00012859,0.00012876,0.000127,0.00012796,0.0001278487005155699,4263437,1536
0,13,12,0.00012794,0.00012869,0.0001269,0.00012814,0.00012766241251637502,5775538,1536
1,16,12,0.00012801,0.00012864,0.00012735,0.00012798,0.00012804348525753686,4918615,1371
0,19,12,0.00012791,0.00012877,0.0001275,0.00012842,0.00012802349619419072,5634544,1316
0,22,12,0.00012842,0.00012899,0.00012732,0.0001281,0.0001283120106630415,3853122,1537
1,1,12,0.00012812,0.00012826,0.00012525,0.00012679,0.00012652615852502746,7016646,1797
1,4,12,0.00012677,0.00012824,0.00012601,0.00012794,0.00012729707109827994,4641139,1342
0,7,12,0.00012783,0.00012865,0.0001264,0.00012801,0.00012763495077756346,4895227,1514
1,10,12,0.0001279,0.0001288,0.00012735,0.00012756,0.00012800044792114003,4638696,1456
0,13,12,0.00012749,0.00012836,0.00012608,0.00012807,0.00012710470734656596,9398745,2081
0,16,12,0.00012802,0.00012844,0.000126,0.00012782,0.00012738761361172569,9385937,1980
0,19,12,0.0001277,0.0001286,0.00012661,0.0001275,0.00012759267991649517,5999172,2007
0,22,12,0.00012742,0.00012773,0.00012579,0.00012672,0.00012672872001384802,9670714,1858
1,1,12,0.00012663,0.00012788,0.00012589,0.00012657,0.0001269983862513273,7002596,1832
1,4,12,0.00012667,0.0001278,0.00012522,0.00012737,0.00012642349189716655,9245593,2209
1,7,12,0.00012758,0.0001298,0.00012681,0.00012972,0.00012834323263034365,10376918,2217
1,10,12,0.0001296,0.00013134,0.0001296,0.00013006,0.0001303780207563483,8410728,2046
0,13,12,0.00013012,0.0001353,0.00013,0.00013258,0.00013291217943085272,19217063,3304
1,16,12,0.00013263,0.00013271,0.0001294,0.00013056,0.0001310920902884105,11312659,2396
1,19,12,0.00013045,0.00013088,0.00012954,0.00013085,0.00013031751770841343,9634827,1944
0,22,12,0.00013071,0.0001429,0.00012974,0.00013111,0.0001323352056063287,19205367,2831
1,1,12,0.0001313,0.00013165,0.00012961,0.00013057,0.00013056791827942936,7804155,2232
1,4,12,0.00013063,0.0001337,0.00013047,0.00013324,0.00013209991698214042,9558907,2321
1,7,12,0.00013316,0.00013453,0.00013175,0.00013404,0.00013305621502855783,8618139,2310
1,10,12,0.00013404,0.00013576,0.00013335,0.00013412,0.00013463348522606402,7250336,2459
1,13,12,0.00013411,0.00013509,0.00013316,0.00013471,0.000134208466821035,6967321,2038
1,16,12,0.00013462,0.00013594,0.0001338,0.00013585,0.0001352346306652483,10401905,2742
0,19,12,0.00013569,0.00013652,0.00013541,0.00013599,0.0001360758288974092,9238586,1988
1,22,12,0.000136,0.00013699,0.00013522,0.00013569,0.00013601160435649745,9403334,2327
1,1,12,0.00013582,0.00013791,0.00013566,0.00013732,0.00013665700503840452,8568387,2611
0,4,12,0.00013741,0.00014199,0.000137,0.00013959,0.0001392767756046554,13079184,3180
0,7,12,0.00013959,0.00014005,0.00013761,0.00013921,0.00013874256275186805,8922085,2167
1,10,12,0.00013928,0.00013985,0.00013627,0.00013671,0.00013839466135831028,13826502,2899
1,13,12,0.00013667,0.00013915,0.00013594,0.00013827,0.00013722269727854206,15143905,3331
1,16,12,0.00013807,0.00014131,0.00013743,0.00013888,0.0001387461329532558,9203385,2831
0,19,12,0.00013878,0.00014015,0.00013809,0.00013921,0.00013914824489859155,6326096,2257
1,22,12,0.00013915,0.00014255,0.0001382,0.00013858,0.00014051721434859567,13080165,3592
1,1,12,0.00013914,0.0001492,0.00013874,0.00014725,0.00014549506463481396,27570436,4848
0,4,12,0.00014683,0.00015133,0.00014611,0.00015119,0.00014890055538696083,16429932,4013
1,7,12,0.00015133,0.00015438,0.00014728,0.00015067,0.00015090449511859875,27910941,5059
0,10,12,0.00015075,0.0001548,0.00015067,0.00015333,0.00015255879025635784,12030491,3549
0,13,12,0.00015316,0.00015409,0.00014639,0.00014754,0.00015040223946521266,11555098,3278
0,16,12,0.00014745,0.00014979,0.00014489,0.00014709,0.00014723873258782079,15946525,2580
1,19,12,0.00014699,0.00014745,0.00013732,0.00013979,0.0001405226762608061,21946314,3862
1,22,12,0.00013984,0.0001428,0.00013922,0.00014216,0.00014158554842647747,11225388,2253
1,1,12,0.00014182,0.00014388,0.00014004,0.00014217,0.00014178042382016157,8357861,1965
1,4,12,0.00014185,0.00014575,0.00014164,0.0001444,0.00014389504749085378,12723292,1910
0,7,12,0.00014447,0.00014759,0.00014408,0.00014662,0.00014568419754825283,10919641,1939
1,10,12,0.00014662,0.00014772,0.00014548,0.0001457,0.00014660815030322544,11468696,1883
0,13,12,0.0001457,0.00014849,0.00014555,0.00014819,0.00014687794584977888,13005524,2197
1,16,12,0.00014803,0.00014959,0.00014777,0.00014799,0.0001487483462843992,8446023,1970
0,19,12,0.00014784,0.00015223,0.00014778,0.00015019,0.0001507201919088916,11430424,2400
1,22,12,0.00014991,0.00015099,0.00014407,0.00014549,0.00014733369445100284,8716494,2261
0,1,12,0.0001455,0.0001471,0.00014501,0.00014657,0.000145934493955663,7260846,1444
1,4,12,0.00014633,0.0001476,0.00014552,0.00014605,0.000146526863881755,9065111,1498
0,7,12,0.00014614,0.0001474,0.00014589,0.00014631,0.00014660935908773596,4788877,1268
0,10,12,0.0001463,0.00014755,0.00014542,0.00014601,0.00014663972857916654,6616736,1473
0,13,12,0.00014607,0.00014629,0.0001419,0.00014346,0.00014384759026412605,8928464,2031
1,16,12,0.00014306,0.00014416,0.0001411,0.00014205,0.0001424557218886567,8221441,1811
1,19,12,0.00014195,0.0001443,0.00014174,0.0001432,0.00014299249832916517,7324183,1707
1,22,12,0.00014325,0.00014492,0.00014287,0.00014354,0.00014372925595966028,5519526,1472
1,1,12,0.00014352,0.00014461,0.00014251,0.00014355,0.00014366550620323738,5728944,1426
0,4,12,0.00014349,0.00014609,0.00014256,0.0001449,0.00014459059833083193,7874941,1673
1,7,12,0.00014489,0.00014519,0.00014302,0.00014354,0.0001439817335678894,4797147,1379
1,10,12,0.00014379,0.00014503,0.00014313,0.00014464,0.0001441371921739668,4800593,1277
1,13,12,0.0001447,0.0001458,0.00014383,0.00014543,0.0001446168445304837,5675447,1431
1,16,12,0.00014521,0.00014617,0.00014447,0.00014562,0.0001454744077223076,6623616,1396
1,19,12,0.00014561,0.00014699,0.0001453,0.00014578,0.00014602104327738531,7846523,1436
1,22,12,0.00014597,0.0001468,0.00014534,0.00014598,0.0001460372317335119,4758906,1127
0,1,12,0.00014597,0.0001475,0.00014564,0.00014711,0.00014651528425126383,10558968,1568
1,4,12,0.00014708,0.00014736,0.00014442,0.00014588,0.0001457724570213689,6073716,1370
1,7,12,0.00014604,0.0001483,0.00014574,0.00014685,0.00014707187674121178,8304203,1875
1,10,12,0.00014687,0.00015,0.0001468,0.00014954,0.00014903774911799239,10792707,2082
1,13,12,0.00014968,0.00015124,0.00014879,0.00015123,0.0001496829715001907,9432414,1713
0,16,12,0.00015124,0.00015201,0.00015055,0.00015175,0.00015143719303167095,10487507,1924
0,19,12,0.00015191,0.0001521,0.00014932,0.00014991,0.0001510113787702872,10011704,1770
0,22,12,0.00014995,0.00015088,0.00014944,0.00014975,0.0001500357714717481,8327233,1449
0,1,12,0.00014963,0.000151,0.00014951,0.00014974,0.00015028973311184316,7163600,1252
1,4,12,0.00014985,0.00015039,0.000148,0.0001487,0.00014899308843234078,5427200,1318
0,7,12,0.0001487,0.00014989,0.00014805,0.00014911,0.000148816206622176,7296816,1422
0,10,12,0.00014913,0.00014965,0.00014789,0.00014857,0.00014855395391986237,8253708,1420
0,13,12,0.00014866,0.00015,0.000148,0.00014843,0.00014888434011356162,7353538,1498
0,16,12,0.00014831,0.00014912,0.00014719,0.0001482,0.00014794165750630912,11937125,1566
0,19,12,0.0001479,0.00014864,0.00014749,0.00014816,0.0001481255023260344,5503358,1189
1,22,12,0.00014818,0.00014934,0.000147,0.00014703,0.0001482867080701344,6578515,1447
1,1,12,0.00014718,0.00014828,0.00014708,0.00014802,0.00014777381040442615,4109674,1136
1,4,12,0.00014796,0.00014935,0.00014783,0.00014914,0.00014868281651142357,4034104,1220
0,7,12,0.00014922,0.00014963,0.0001487,0.00014934,0.00014912656583297528,6317366,1432
0,10,12,0.00014939,0.00015,0.00014847,0.00014847,0.00014913091346277908,6123238,1280
1,13,12,0.0001485,0.00014887,0.00014782,0.00014797,0.00014841051400897899,5119074,1227
1,16,12,0.00014799,0.000149,0.00014782,0.00014861,0.00014850862314545992,5809459,1194
0,19,12,0.00014874,0.00015327,0.0001477,0.00015291,0.0001515604461186485,15472162,2711
1,22,12,0.0001531,0.0001531,0.00015004,0.00015111,0.00015177762504959937,9798512,1755
1,1,12,0.00015124,0.0001528,0.00015018,0.00015177,0.00015150845161572646,6078504,1591
1,4,12,0.00015174,0.00015227,0.00015091,0.00015226,0.0001515543512985537,4223160,1059
0,7,12,0.00015187,0.00015315,0.00015169,0.00015227,0.00015234788209442804,8484722,1425
0,10,12,0.0001522,0.00015263,0.00015086,0.00015111,0.0001516294819993123,10239581,1417
1,13,12,0.00015117,0.00015179,0.0001505,0.00015087,0.0001511475271546284,6329676,1220
1,16,12,0.0001508,0.00015226,0.00015052,0.00015136,0.00015135039651363507,6700274,1494
0,19,12,0.00015155,0.00015245,0.0001507,0.00015233,0.00015128531688296266,6772816,1472
1,22,12,0.00015245,0.00015269,0.00015128,0.00015171,0.00015183065092412196,6412898,1370
0,1,12,0.00015195,0.00015273,0.00015141,0.00015225,0.00015219617694181987,8497132,1412
1,4,12,0.00015235,0.00015235,0.00015,0.00015057,0.0001510172515441085,7599045,1503
1,7,12,0.00015059,0.00015182,0.00015059,0.00015137,0.0001513112181799755,6097654,1201
1,10,12,0.00015128,0.0001522,0.00015126,0.00015209,0.00015180410961432476,6604520,1371
0,13,12,0.00015203,0.0001529,0.00015176,0.00015272,0.0001522035627640927,6862172,1704
0,16,12,0.00015289,0.000153,0.00015191,0.00015262,0.00015238538832487025,5389302,1403
0,19,12,0.0001526,0.00015296,0.00015132,0.00015169,0.00015207664025164363,8376925,1508
0,22,12,0.00015151,0.00015227,0.000151,0.00015117,0.00015156099315956703,4364636,1308
1,1,12,0.0001512,0.00015207,0.00014801,0.00014904,0.00014985492551267582,11924982,2128
0,4,12,0.00014937,0.00015343,0.00014918,0.00015238,0.00015207009990325778,9244143,2260
1,7,12,0.00015231,0.00015263,0.00015028,0.00015144,0.00015124198334072806,6626340,1568
1,10,12,0.00015149,0.00015257,0.00015106,0.00015171,0.0001517806186716135,6124784,1744
